b6	0	X	+	1686624	1690187	1687317,1688574,1688769,1689123,	1688481,1688649,1688902,1689180,
CG14795	0	X	-	1512227	1512803	1512357,1512595,	1512413,1512661,
mRpL16	0	X	+	1890256	1891482	1890395,1890543,	1890478,1890613,
CG3587	0	X	+	1940307	1941536	1940651,1941056,	1940710,1941124,
CG4045	0	X	-	2074795	2075900	2074971,2075139,2075618,	2075038,2075207,2075669,
CG14054	0	X	-	2065273	2066359	2065703,2065891,2066088,	2065758,2065945,2066149,
CG4281	0	X	-	2062313	2065142	2062891,2064488,2064820,	2062947,2064547,2064874,
PIG-K	0	X	-	2007911	2009364	2008068,2008289,2008461,2008631,	2008129,2008351,2008514,2008710,
eIF2Bepsilon	1	X	-	1920166	1922874	1920767,1921115,1922469,1922667,	1920829,1921181,1922543,1922731,
CG4025	0	X	+	2076966	2078455	2077147,2077339,2077839,	2077218,2077452,2077908,
Cyp4ae1	1	X	+	2179007	2180998	2179262,2179770,2180358,	2179317,2179826,2180420,
Or2a	1	X	+	2246231	2247567	2247373,	2247444,
temp	1	X	-	2260207	2262515	2261415,2261854,	2261466,2261951,
CG3191	1	X	-	2250145	2251993	2250387,2250580,2250949,2251094,2251354,	2250444,2250647,2251013,2251195,2251672,
kz	1	X	-	2237858	2242035	2238173,2238436,2241506,2241759,	2238234,2238499,2241568,2241828,
FarO	1	X	-	2201820	2203866	2202005,2202206,2202843,2203008,2203221,	2202060,2202273,2202899,2203133,2203289,
bcn92	0	X	-	2148463	2149647	2148843,2149341,	2149221,2149402,
CG16903	1	X	-	2078343	2080405	2078774,2079644,	2078832,2079715,
Seipin	0	X	+	2619799	2622140	2620593,2621312,	2620825,2621379,
Smyd3	1	X	-	2606680	2608876	2607196,2607724,2608103,2608412,	2607262,2607970,2608171,2608471,
eIF2Bbeta	1	X	+	2704571	2706217	2704773,2704923,2705449,2705925,	2704837,2704993,2705540,2705994,
CG2681	0	X	+	2708684	2711668	2709686,2710901,	2710320,2710971,
fs(1)Yb	1	X	+	2720468	2724158	2720849,2723125,2723499,	2720909,2723188,2723568,
dwg	1	X	+	2727698	2730042	2728263,2728934,	2728545,2728997,
CG2712	1	X	+	2732469	2734402	2733170,2733485,	2733231,2733556,
w	1	X	-	2790599	2796466	2791343,2791545,2792064,2792780,2793128,	2791414,2791749,2792126,2792855,2796237,
Syx4	1	X	-	2739089	2744076	2739232,2739545,2741496,2741831,2741991,2742797,	2739297,2741423,2741589,2741898,2742561,2743451,
CG2701	0	X	-	2717638	2720327	2718750,2719091,2719767,2719987,	2718813,2719165,2719827,2720059,
CG2685	0	X	-	2711756	2713960	2712022,2713270,2713431,2713621,	2712093,2713334,2713496,2713678,
N	1	X	+	3134870	3172221	3135827,3148065,3156189,3156464,3159233,3169627,3170031,3170559,	3147975,3155927,3156260,3159103,3163479,3169722,3170104,3170635,
Fcp3C	0	X	-	3173376	3174474	3173595,3174278,	3173668,3174343,
Ilp7	0	X	+	3667621	3668845	3668180,3668412,	3668240,3668535,
HIP	1	X	+	3799150	3801570	3799419,3799621,3800485,	3799500,3799839,3800560,
CG2901	1	X	+	3828197	3831546	3828370,3829125,3830071,3830454,	3828459,3829361,3830154,3830679,
VhaAC39-1	1	X	+	3880748	3882967	3881115,3881962,	3881454,3882053,
CG6428	1	X	-	3965435	3968655	3966521,3967337,3967632,	3966588,3967397,3968030,
CG15570	0	X	+	4218170	4223331	4219015,4219404,4219533,4219725,4219936,4220128,4220398,4220603,4220933,4221297,4221495,4222358,4222564,	4219081,4219504,4219591,4219793,4219994,4220189,4220469,4220664,4221022,4221364,4221555,4222430,4222630,
CG3626	0	X	+	4366417	4371136	4368142,4369111,4369387,4369606,4369790,	4368814,4369174,4369453,4369675,4369860,
CG12693	0	X	-	4327080	4329457	4327558,4328112,4328565,	4327622,4328192,4329159,
mRpL33	0	X	-	4321764	4322231	4321867,4322034,	4321931,4322091,
Nsun2	1	X	-	4111156	4113734	4111584,4113467,	4111643,4113545,
CG3568	1	X	+	4542630	4544497	4542912,4543122,4544176,	4542978,4543176,4544234,
CG15473	0	X	-	4651955	4654497	4653925,4654232,	4654003,4654407,
CG3062	0	X	-	4641269	4644868	4641652,4642142,4642330,	4641833,4642194,4644758,
CG6903	0	X	+	4918730	4921648	4919340,4919593,4920020,4920269,4920991,	4919454,4919899,4920095,4920330,4921046,
ovo	1	X	+	5048273	5070929	5049542,5067247,5068798,	5064453,5068136,5068895,
XRCC1	0	X	+	5329876	5332435	5330152,5331470,5331619,5332010,	5330214,5331531,5331682,5332069,
CG16756	1	X	+	5427517	5428217	5427690,5427955,	5427806,5428021,
NAAT1	1	X	-	5405238	5410849	5405690,5405851,5406081,5406248,5407067,5407692,5407927,	5405757,5405905,5406149,5406326,5407320,5407747,5410486,
Gr5a	1	X	+	5680617	5682488	5680835,5681161,5681417,5681753,5681970,5682281,	5680901,5681223,5681485,5681816,5682029,5682351,
Prosbeta2R1	1	X	+	5808954	5810158	5809094,5809331,	5809152,5809403,
Usp30	1	X	-	5877000	5879787	5877547,5877805,5879322,	5877606,5878046,5879377,
GAA1	0	X	-	5870841	5873357	5871270,5873018,	5871340,5873079,
CG3108	1	X	-	5777195	5781620	5777629,5778226,5778432,5779260,	5777701,5778291,5779072,5779335,
CG3149	0	X	-	5692945	5695205	5693291,5694618,5694906,	5693361,5694692,5695006,
PGAP1	0	X	-	5685253	5689473	5686080,5686236,5686938,5687192,5687386,5687870,5688169,5688404,5689197,	5686141,5686305,5686999,5687261,5687448,5687925,5688222,5688466,5689261,
Rab18	1	X	-	5670827	5671812	5671016,5671513,	5671081,5671603,
CG6041	1	X	+	5948160	5950208	5948312,5949285,5949630,	5949090,5949351,5949729,
CG32755	1	X	+	5950251	5951711	5950644,5950989,	5950704,5951045,
CG6048	1	X	+	5952565	5954046	5952664,5952957,	5952732,5953215,
CG6067	0	X	+	5955629	5958283	5955874,5957281,	5957053,5957351,
MCTS1	0	X	+	6037892	6039576	6037979,6038193,6038565,	6038041,6038263,6038876,
vanin-like	1	X	-	6200188	6202559	6200589,6201382,6202406,	6200653,6201764,6202471,
Mipp2	1	X	-	6082709	6091471	6083790,6084054,6084608,6090842,	6083854,6084223,6090409,6091117,
CG4766	1	X	-	5997508	6000797	5998822,5999500,	5998947,5999994,
fs(1)M3	0	X	-	5958207	5964247	5961436,5961751,5962288,5962737,5963281,5963473,	5961489,5961809,5962351,5962789,5963338,5963547,
Spx	1	X	+	6255822	6257596	6255944,6256102,	6256019,6256161,
Spt6	0	X	+	6267797	6274984	6267945,6268191,6268972,6269244,6269465,	6268107,6268767,6269125,6269314,6269531,
CG3815	1	X	+	6295389	6298970	6295553,6295900,6296648,6298231,	6295710,6295964,6296709,6298303,
CG3823	1	X	+	6303975	6306745	6304223,6304876,6305765,6306293,	6304717,6305684,6305866,6306383,
Spat	1	X	+	6528948	6530726	6529265,6530429,	6529567,6530498,
dx	0	X	+	6533999	6538575	6534901,6536804,6537009,	6535521,6536867,6537078,
swa	0	X	-	6363418	6365708	6364216,6365144,	6364305,6365326,
CG12219	1	X	-	6299054	6301285	6299524,6299797,6300968,	6299608,6299863,6301035,
APC7	1	X	+	6597088	6599699	6597195,6597773,6598604,6598955,	6597266,6597934,6598675,6599026,
Fum1	1	X	+	6678424	6681845	6678616,6679957,6680498,6681372,	6679826,6680298,6680568,6681437,
Fum2	1	X	+	6681767	6683696	6681913,6682134,6682422,6683310,	6681970,6682219,6682506,6683371,
Coq7	0	X	+	6771225	6773039	6771373,6772723,	6772227,6772787,
iav	1	X	+	6813978	6818156	6814256,6815432,6815914,6816132,6816406,6816815,6817669,6817945,	6814515,6815490,6815981,6816190,6816465,6816872,6817725,6818006,
xit	1	X	+	6821016	6822840	6821160,6822130,6822304,	6821216,6822194,6822372,
Nf-YC	1	X	-	6818178	6820919	6819093,6820524,	6819156,6820683,
CG3198	1	X	-	6668539	6673973	6672179,6672335,6673563,	6672262,6672620,6673637,
CG3226	0	X	-	6653113	6654248	6653730,6654080,	6653908,6654146,
CG4557	0	X	+	6844341	6847847	6845174,6846752,6847105,6847397,	6845243,6846829,6847170,6847457,
CG4607	1	X	+	7069413	7072689	7070223,7070933,	7070430,7071402,
Inx7	0	X	-	6991612	6993612	6992102,6992882,	6992173,6993180,
Setd3	1	X	-	6958032	6968750	6958935,6959246,	6958989,6967724,
Dok	1	X	+	7324214	7328806	7324672,7325853,	7325536,7326097,
CG18155	1	X	+	7329046	7331255	7329237,7329507,	7329318,7329591,
Atg5	0	X	-	7314622	7323770	7315250,7322472,7322782,7323263,7323445,	7322367,7322557,7323158,7323346,7323520,
Hira	0	X	+	7722119	7725917	7722259,7724266,7724775,7725047,	7722360,7724411,7724843,7725116,
NELF-B	0	X	-	7725996	7728361	7726712,7728073,	7726775,7728152,
bys	0	X	+	7901880	7903643	7902120,7902302,7903159,7903335,	7902185,7902367,7903216,7903398,
spidey	1	X	+	7908931	7911885	7909537,7909924,7910784,7911193,	7909878,7910709,7910853,7911252,
Ldsdh1	1	X	-	8078350	8081605	8078898,8079352,8079922,	8079170,8079427,8081430,
Upf2	0	X	-	8070244	8075466	8072064,8072420,	8072129,8072502,
CG2233	0	X	-	8035741	8037517	8036159,8036634,8036802,8037212,	8036220,8036726,8036900,8037262,
l(1)G0193	1	X	-	7941478	7946908	7941998,7942444,7943227,7946219,	7942058,7942509,7945896,7946407,
hdm	0	X	-	7918517	7920131	7918904,7919164,	7919008,7919216,
CG1387	0	X	+	8385781	8389504	8386315,8387574,8388434,8388857,	8386390,8387644,8388491,8388957,
Or7a	1	X	-	8164266	8165708	8164343,	8164545,
Ogg1	0	X	+	8690327	8691811	8690627,8691003,8691551,	8690686,8691065,8691611,
Caf1-180	0	X	-	8602137	8606304	8603654,8603886,	8603717,8603950,
CG12112	0	X	-	8558879	8560192	8559363,8559579,8559858,	8559426,8559653,8559921,
PIP82	1	X	-	8525387	8529698	8525773,8529163,	8525849,8529312,
Hexo2	1	X	+	8709652	8712478	8709957,8712112,	8710575,8712183,
CG1785	0	X	+	8714936	8717065	8715156,8715395,8715772,8716251,	8715222,8715452,8715835,8716314,
APC4	0	X	+	9082931	9085867	9083165,9083483,9083941,9084175,9084399,	9083241,9083542,9083999,9084237,9084469,
Arfrp1	1	X	+	9107069	9108354	9107237,9107557,	9107305,9107676,
Gr8a	0	X	+	9227137	9228827	9228135,9228348,9228497,	9228197,9228408,9228560,
Dsor1	1	X	+	9247342	9250037	9247908,9249181,9249701,	9248542,9249375,9249773,
CG17440	1	X	-	9268438	9269925	9268904,9269514,9269710,	9268971,9269577,9269771,
mxc	0	X	-	9236801	9243467	9237414,9238191,9242220,9242625,9242869,9243100,	9237489,9238254,9242325,9242695,9242933,9243159,
Ir8a	0	X	-	9232726	9236585	9234753,9235003,9236178,9236459,	9234824,9235793,9236310,9236519,
CG12121	1	X	-	9228796	9232378	9229855,9230446,9230641,9231558,9231766,9231938,	9230179,9230508,9230700,9231621,9231828,9232003,
t	0	X	-	9217655	9223257	9218529,9218704,9218894,9219187,9219363,9221313,9221509,	9218588,9218774,9218953,9219253,9221210,9221416,9222940,
Bx42	0	X	-	9103870	9106604	9105331,9105957,	9105397,9106225,
CG7246	0	X	-	9078823	9081057	9079174,9080430,9080798,	9079246,9080495,9080856,
Gga	1	X	+	9601030	9604280	9601176,9601411,9602675,9603724,	9601254,9602081,9602745,9603801,
CG15317	0	X	-	9555607	9556544	9556115,9556246,	9556175,9556301,
Ser7	1	X	+	9865233	9867070	9865397,9865607,	9865459,9865972,
Gr9a	0	X	+	10061627	10062785	10062433,10062648,	10062496,10062720,
CG2909	1	X	+	10326464	10328946	10326794,10327003,10328072,	10326859,10327066,10328412,
CG17841	0	X	+	10368052	10384183	10368759,10382109,10382510,	10381659,10382181,10382582,
Or9a	1	X	-	10458186	10459676	10458239,10458936,10459277,	10458415,10459012,10459340,
CG32679	1	X	-	10366402	10367472	10366762,10367197,	10366818,10367330,
CG2111	1	X	+	10657680	10660671	10658296,10659793,10660354,	10658362,10659861,10660410,
Atg8a	1	X	-	10764878	10768338	10765535,10765802,	10765605,10767981,
CG9806	1	X	-	10623725	10627112	10624156,10624707,10625671,10626128,10626464,	10624211,10624955,10625736,10626185,10626518,
Hmr	1	X	-	10590920	10595855	10591499,10592252,10592653,10595477,	10591557,10592312,10592712,10595544,
CG9346	0	2R	+	21011970	21015628	21012102,21012278,21012621,21013097,21013339,21013445,21013845,21014155,21014393,21014705,21015127,	21012162,21012335,21012679,21013158,21013402,21013513,21013913,21014210,21014453,21014766,21015188,
cpa	0	2R	+	21057787	21059883	21058262,21058553,	21058384,21058612,
mRpL54	0	2R	+	21060789	21061587	21061015,21061206,	21061073,21061267,
Cht8	1	2R	+	21061646	21063212	21061732,21062249,	21061793,21062309,
CG10527	1	2R	-	21070368	21072789	21071060,21071803,	21071402,21072725,
Cht9	1	2R	-	21067992	21069286	21068635,21069139,	21068698,21069212,
Cht4	1	2R	-	21065379	21067087	21066095,21066360,21066686,21066925,	21066152,21066416,21066749,21066989,
Cht12	1	2R	-	21063178	21064986	21064147,21064473,21064701,	21064206,21064525,21064754,
grau	1	2R	-	21009764	21011921	21010105,21010544,21010816,21011645,	21010169,21010607,21010879,21011723,
CG30291	0	2R	-	21007755	21009576	21008307,21009204,21009430,	21008362,21009256,21009493,
CG15651	0	2R	-	20983838	20986500	20985231,20985405,	20985289,20985465,
hbn	0	2R	-	20954668	20960909	20955461,20955775,20958389,20958845,	20955688,20958260,20958539,20960431,
CG9993	1	2R	-	20850146	20852125	20851208,20851386,20851647,	20851267,20851449,20851706,
CG17999	1	2R	-	20847980	20849939	20848972,20849233,20849488,	20849111,20849296,20849558,
CG9406	1	2R	+	21142368	21143261	21142487,21142783,21143046,	21142546,21142836,21143099,
Xpd	1	2R	+	21171001	21174504	21171066,21171578,21171761,21172044,21172485,21172825,21173167,	21171121,21171631,21171824,21172104,21172544,21172889,21173527,
Acox57D-p	1	2R	+	21386309	21389276	21386823,21387077,21387434,21387903,21388577,21388806,	21386915,21387142,21387498,21387965,21388651,21388871,
Acox57D-d	1	2R	+	21389405	21392439	21389640,21390221,21390575,21391043,21391604,21391766,21391995,	21390059,21390283,21390638,21391098,21391661,21391840,21392055,
CG17974	1	2R	-	21348945	21350578	21349307,21349611,21349821,	21349367,21349672,21350304,
CG9822	1	2R	-	21346875	21347883	21347190,21347654,	21347260,21347712,
CG10505	1	2R	-	21285248	21290343	21286011,21287016,21287227,21289524,21289826,	21286068,21287077,21287292,21289596,21290246,
LSm1	1	2R	-	21169969	21170672	21170238,21170485,	21170301,21170540,
CG4038	0	2R	-	21095958	21097305	21096269,21096707,	21096327,21097042,
Rbpn-5	0	2R	-	21088386	21091004	21088991,21089171,21089365,21090214,21090811,	21089055,21089230,21089430,21090270,21090872,
CG15674	0	2R	+	21632007	21634362	21632474,21633309,	21632965,21633367,
CG10307	1	2R	+	21688773	21690253	21689222,21689868,	21689284,21689927,
clt	0	2R	-	21617061	21619079	21618390,21618677,21618862,	21618454,21618737,21618916,
CG30287	1	2R	-	21536894	21538015	21537386,21537615,21537716,	21537440,21537668,21537779,
CG30289	1	2R	-	21520413	21521848	21521119,21521402,	21521178,21521617,
CG4021	1	2R	+	21773295	21774876	21773566,21773747,21774167,21774322,21774518,	21773626,21773809,21774251,21774430,21774590,
Gr58c	0	2R	+	21976662	21977957	21977723,	21977781,
Gr58a	1	2R	+	21979860	21981099	21980879,	21980932,
CG4377	1	2R	-	21835448	21836357	21835825,21836044,	21835890,21836103,
CG4363	1	2R	-	21834230	21835047	21834559,21834773,	21834622,21834843,
Loxl2	1	2R	-	21789623	21791580	21790004,21790217,21791237,	21790060,21790292,21791338,
Plekhm1	1	2R	+	22103177	22105963	22103381,22103941,22104778,22104995,22105574,	22103442,22104077,22104832,22105052,22105646,
CG30281	1	2R	+	22114997	22116189	22115123,22115248,22115832,	22115178,22115325,22115889,
gom	0	2R	+	22139935	22141364	22140193,22140591,	22140262,22140641,
CG6758	1	2R	+	22174922	22177428	22175317,22176757,	22175376,22176815,
Vps35	0	2R	+	22185972	22189886	22186320,22186706,22187501,22187795,22188190,22188808,22189051,	22186517,22186768,22187560,22187852,22188245,22188868,22189114,
ari-2	1	2R	+	22212835	22217264	22213519,22216185,	22214882,22216246,
dve	0	2R	+	22243963	22286469	22244747,22263443,22280876,22281219,22285077,	22262765,22280667,22280990,22283348,22285201,
Oatp58Da	1	2R	-	22218456	22220905	22218697,22219066,22219966,22220344,22220627,	22218756,22219125,22220030,22220398,22220683,
Alp2	1	2R	-	22206005	22207987	22206649,22207409,	22206719,22207562,
Alp7	1	2R	-	22203694	22205593	22203919,22205005,22205419,	22203985,22205070,22205478,
CG3045	1	2R	-	22172803	22174691	22172950,22173567,22174111,22174259,	22173007,22173626,22174168,22174316,
GM130	0	2R	-	22124567	22127502	22125581,22126153,22127204,	22125641,22126209,22127306,
CG2921	1	2R	-	22073538	22075308	22073904,22074699,22074871,	22073967,22074755,22074929,
wrapper	0	2R	+	22379637	22382675	22379979,22381331,22381909,22382108,	22380852,22381400,22381974,22382167,
ppk12	1	2R	+	22427479	22429584	22427630,22427890,22428236,22428403,22428545,22429183,	22427690,22427955,22428288,22428457,22428598,22429301,
CG4752	0	2R	+	22478379	22483054	22478875,22479244,22481519,22482785,	22478932,22479747,22481585,22482844,
CG4554	0	2R	+	22483303	22492033	22483463,22485893,22488818,22490741,22491430,	22483529,22485957,22488880,22490798,22491492,
T3dh	0	2R	-	22329726	22332072	22331004,22331203,22331632,22331932,	22331062,22331258,22331848,22331995,
bonsai	0	2R	+	22637770	22638868	22638058,22638251,	22638118,22638311,
Obp58b	1	2R	+	22704704	22705639	22704757,22705292,	22704941,22705357,
Obp58d	0	2R	+	22706934	22707772	22707076,22707261,	22707133,22707316,
blw	1	2R	+	22799099	22802180	22799269,22800476,22801370,	22799896,22800569,22801483,
MFS1	1	2R	+	22829644	22831877	22829718,22830267,22831416,	22830131,22830325,22831483,
CG30265	1	2R	+	22832456	22834580	22832683,22833058,22834193,	22832922,22833120,22834249,
CG9825	1	2R	+	22837361	22839291	22837457,22837858,22838989,	22837722,22837916,22839057,
CG13532	1	2R	+	22871190	22874427	22871859,22872135,22872392,22873376,22873636,	22871942,22872230,22873268,22873455,22873828,
MED23	0	2R	+	22888928	22894425	22889052,22889208,22890227,22890372,22890630,22891059,22891294,22891839,22892224,22892507,22892648,22892852,22893579,22893781,	22889115,22889263,22890286,22890428,22890683,22891120,22891351,22891898,22892284,22892566,22892705,22892922,22893641,22893840,
CG3700	1	2R	+	22894435	22895745	22894717,22894996,	22894783,22895060,
Gmer	1	2R	-	22887574	22888857	22887793,22888407,22888580,	22887850,22888466,22888635,
Obp58c	1	2R	-	22705872	22706678	22706153,22706562,	22706214,22706619,
CG30259	1	2R	-	22701345	22704447	22701869,22702504,22703642,22704187,	22701926,22703419,22703935,22704258,
Cyp6d2	1	2R	-	22652573	22654530	22652844,22653163,22653665,	22652915,22653220,22653739,
CG3732	0	2R	-	22638807	22640201	22639480,22639853,	22639537,22639931,
Cdk9	1	2R	-	22636063	22637727	22636873,22637199,22637343,	22636942,22637259,22637406,
CG4329	0	2R	-	22609334	22613376	22611578,22611815,22612790,22612962,	22611646,22611865,22612879,22613021,
Gr59a	1	2R	+	23080561	23081725	23081502,	23081564,
Gr59b	1	2R	+	23082203	23083366	23083147,	23083211,
CG30192	0	2R	+	23138589	23139085	23138777,23138924,	23138844,23138983,
CG13544	1	2R	-	23139080	23140577	23139395,23139765,23140218,23140352,	23139458,23139820,23140284,23140408,
Gpdh2	1	2R	-	23128604	23130189	23128694,23128844,23129059,23129297,23129545,23129833,	23128752,23128906,23129114,23129357,23129627,23129899,
Gr59d	1	2R	-	23103941	23105169	23104093,	23104150,
Gr59c	1	2R	-	23102477	23103733	23102635,	23102699,
CG9876	1	2R	-	23090100	23094266	23090700,23091107,	23090881,23093711,
Fib	1	2R	-	23072909	23074725	23073642,23074463,	23074024,23074582,
Nup214	0	2R	-	22918937	22924742	22919071,22920647,22921941,22922339,22922578,22924364,22924562,	22919165,22920746,22921998,22922397,22922632,22924424,22924619,
CG9861	1	2R	+	23323659	23326745	23324923,23325060,23325204,23326403,	23324977,23325133,23325261,23326462,
yellow-d	1	2R	+	23378573	23380438	23379282,23380086,	23379337,23380148,
Or59b	1	2R	-	23470165	23471775	23470470,23470882,	23470525,23470941,
Or59a	1	2R	-	23439868	23441065	23440282,	23440341,
Golgin245	0	2R	-	23371360	23377045	23371860,23372039,23372176,23375953,23376236,23376466,23376619,	23371923,23372105,23372243,23376033,23376291,23376532,23376831,
vir	0	2R	-	23360192	23366355	23360567,23361693,23362446,23365387,23366123,	23360632,23361750,23362500,23365447,23366189,
CG3500	0	2R	-	23356372	23357565	23356670,23357157,	23356856,23357219,
Gr59f	0	2R	+	23542510	23543885	23542562,23543525,23543729,	23542616,23543577,23543781,
AIMP3	0	2R	+	23544024	23544901	23544179,23544553,	23544248,23544625,
Dcp-1	1	2R	+	23551313	23553547	23551874,23552863,	23552301,23552924,
Pi3K59F	1	2R	+	23560492	23564045	23560643,23561340,23561579,23562527,23562872,23563308,	23560719,23561398,23561635,23562599,23562947,23563367,
Eglp1	1	2R	+	23602585	23603641	23602844,23603302,	23602900,23603367,
mRpL43	0	2R	+	23698105	23699014	23698360,23698529,	23698423,23698595,
CG10332	0	2R	-	23600914	23601773	23601482,23601620,	23601551,23601674,
pita	1	2R	-	23548967	23554712	23549891,23551036,	23549948,23554255,
Gr59e	0	2R	-	23541054	23542379	23541161,23541377,	23541222,23541444,
ppk3	0	2R	-	23538631	23540773	23538911,23539324,23539658,23539859,23540023,	23538970,23539580,23539756,23539927,23540082,
RabX1	1	2R	-	23519839	23523613	23520966,23522192,	23522059,23523228,
CG5569	0	2R	+	23865414	23866654	23865773,23866385,	23866187,23866440,
ken	0	2R	+	23870273	23877442	23870880,23875094,	23874925,23875151,
TM4SF	0	2R	+	23878197	23880860	23878958,23879812,23880060,23880354,	23879624,23879875,23880154,23880431,
CG5597	1	2R	+	23886973	23888777	23887126,23888064,23888402,	23887874,23888125,23888481,
DNAlig1	1	2R	+	23890512	23893177	23890612,23890732,23891078,23891771,23892452,	23890670,23890788,23891139,23891827,23892506,
CG2812	0	2R	+	23925236	23926911	23925424,23925739,23926211,23926500,	23925582,23925809,23926277,23926561,
Taldo	0	2R	+	23940410	23942114	23940526,23941180,	23941057,23941240,
Stoml2	1	2R	+	23949201	23952459	23949476,23949643,23949922,23950182,23950389,23950569,	23949542,23949715,23949983,23950245,23950454,23952153,
thoc5	0	2R	+	23954091	23956406	23954238,23955093,23955260,23955406,23955996,	23954299,23955148,23955319,23955460,23956053,
Fmo-1	1	2R	+	23962956	23964641	23963247,23963493,23963717,23964310,	23963307,23963546,23963775,23964375,
or	1	2R	+	23967939	23968943	23968088,23968244,23968508,	23968153,23968306,23968566,
mr	1	2R	+	23972431	23975408	23972571,23973149,23973444,23973700,23974461,23974776,23975083,	23972633,23973206,23973520,23973760,23974513,23974842,23975140,
Pask	0	2R	+	23988738	23992049	23988918,23991614,	23988987,23991675,
Adk2	1	2R	+	24024207	24025877	24024420,24025136,24025367,	24024900,24025200,24025432,
IntS1	0	2R	+	24037943	24044458	24039379,24040420,	24039441,24040475,
Rap2l	1	2R	+	24063051	24065405	24063573,24064871,24065110,	24064734,24064993,24065183,
gammaSnap1	1	2R	-	24047145	24048903	24047321,24047859,24047996,24048260,24048450,24048706,	24047505,24047926,24048066,24048335,24048639,24048769,
Phm	1	2R	-	23985175	23988455	23985695,23986101,23986208,23986394,23987409,23987554,23987675,	23985763,23986160,23986262,23987337,23987467,23987618,23988114,
CG3803	0	2R	-	23952513	23954048	23953390,23953581,23953741,	23953449,23953639,23953823,
CG5339	0	2R	-	23896896	23898246	23897657,23897999,	23897715,23898055,
Upf3	0	2R	-	23893066	23894987	23893418,23894617,	23893475,23894675,
PHDP	0	2R	-	23883136	23884440	23883478,23883940,	23883747,23884036,
shu	1	2R	-	23841461	23843286	23842252,23843078,	23842328,23843136,
CG4763	0	2R	-	23823357	23824868	23823565,23823910,23824079,	23823662,23823999,23824373,
CG4797	0	2R	-	23812185	23818327	23813505,23814533,23814734,23815601,	23814325,23814596,23815442,23818051,
Ssrp	1	2R	-	23806361	23809004	23807100,23808732,	23807161,23808810,
Zfrp8	1	2R	+	24133989	24135405	24134284,24134426,	24134342,24134481,
spag	1	2R	+	24159384	24161503	24159626,24159957,24160225,24160871,24161214,	24159680,24160017,24160288,24160929,24161279,
CG3356	1	2R	+	24197824	24202187	24198436,24199216,24199688,24199866,24200689,24200892,24201650,	24198496,24199277,24199745,24199925,24200748,24200951,24201710,
CG13575	1	2R	+	24255327	24257414	24255742,24256145,	24255798,24256297,
Ir60a	1	2R	-	24249055	24251303	24250290,	24250389,
gek	1	2R	-	24092079	24098636	24092262,24092538,24092698,24092944,24093215,24093705,24094053,24097018,24097343,24097625,	24092342,24092605,24092759,24093009,24093277,24093777,24094115,24097072,24097407,24098498,
Brca2	0	2R	+	24526172	24529581	24527045,24527177,	24527106,24527237,
CG11414	0	2R	+	24561607	24565058	24562138,24562342,24562969,24564245,24564510,	24562197,24562406,24563027,24564313,24564579,
uri	0	2R	+	24565554	24568082	24565615,24565984,24567439,	24565686,24566041,24567492,
CG13587	0	2R	+	24597995	24599091	24598433,24598833,	24598491,24598899,
CG3548	1	2R	+	24599947	24602367	24600385,24600980,	24600461,24601109,
